I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16
7731.000000,0.000000,121.452805,126.000000,119.000000,116.000000,143.000000,126.140526,120.843582,114.119247,142.889236,-1.046275,0.000000,0.000000,0.000000,0.000000,0.000000
7741.000000,0.000000,121.454102,128.000000,120.000000,118.000000,138.000000,128.067810,120.843582,114.119247,141.874069,-1.026383,0.000000,0.000000,0.000000,0.000000,0.000000
7751.000000,0.000000,121.396515,125.000000,121.000000,118.000000,140.000000,126.068222,121.873779,116.049828,139.853210,-0.995981,0.000000,0.000000,0.000000,0.000000,0.000000
7761.000000,0.000000,121.459694,128.000000,119.000000,114.000000,140.000000,128.067810,121.873779,116.049828,139.807144,-0.954694,0.000000,0.000000,0.000000,0.000000,0.000000
7771.000000,0.000000,121.241043,127.000000,116.000000,115.000000,141.000000,127.178650,120.948074,112.974953,139.853210,-0.942086,0.000000,0.000000,0.000000,0.000000,0.000000
7781.000000,0.000000,121.173775,130.000000,119.000000,118.000000,141.000000,128.146194,120.948074,112.974953,140.748489,-0.976542,0.000000,0.000000,0.000000,0.000000,0.000000
7791.000000,0.000000,121.017067,124.000000,118.000000,115.000000,141.000000,127.178650,120.014908,112.974953,140.762878,-1.003265,0.000000,0.000000,0.000000,0.000000,0.000000
7801.000000,0.000000,121.225693,131.000000,123.000000,117.000000,140.000000,130.202179,121.000107,114.960159,140.748489,-1.034994,0.000000,0.000000,0.000000,0.000000,0.000000
7811.000000,0.000000,121.165634,125.000000,121.000000,121.000000,140.000000,125.148285,122.973953,114.960159,139.804291,-1.037810,0.000000,0.000000,0.000000,0.000000,0.000000
7821.000000,0.000000,121.339333,129.000000,119.000000,115.000000,144.000000,129.135147,122.973953,114.960159,139.804291,-1.012287,0.000000,0.000000,0.000000,0.000000,0.000000
7831.000000,1000.000000,121.309975,128.000000,121.000000,115.000000,138.000000,128.133179,122.942932,113.016083,139.804291,-1.018144,0.000000,0.000000,0.001555,-1.089623,4200.000000
7841.000000,1000.000000,121.179512,130.000000,118.000000,118.000000,139.000000,129.135147,120.956482,113.016083,138.843018,-1.003647,0.000000,0.000000,-0.001675,1.172217,4199.000000
7851.000000,1000.000000,121.078323,126.000000,120.000000,115.000000,143.000000,128.133179,121.965950,113.016083,138.843018,-0.972311,0.000000,0.400000,-0.003542,282.488068,4201.000000
7861.000000,1000.000000,121.266220,128.000000,121.000000,118.000000,141.000000,128.181458,121.965950,115.868591,140.765076,-1.060270,0.000000,0.400000,0.001397,279.249420,4483.000000
7871.000000,1000.000000,121.360886,125.000000,123.000000,119.000000,141.000000,126.129181,123.083900,115.868591,140.765076,-1.089608,0.000000,0.400000,0.003182,278.218231,4480.000000
7881.000000,1000.000000,121.451187,126.000000,121.000000,114.000000,143.000000,126.335114,123.177750,115.868591,140.765076,-1.095801,0.000000,0.400000,0.004476,277.530304,4479.000000
7891.000000,1000.000000,121.449532,129.000000,122.000000,113.000000,144.000000,126.335114,124.130157,111.772064,142.607452,-1.031148,0.000000,0.400000,0.003449,278.467072,4478.000000
7901.000000,1000.000000,121.506706,127.000000,120.000000,115.000000,144.000000,127.412491,123.177750,111.772064,143.539673,-1.008342,0.000000,0.400000,0.003951,278.333679,4479.000000
7911.000000,1000.000000,121.655235,126.000000,122.000000,115.000000,142.000000,127.412491,123.861679,112.968880,143.539673,-1.079306,0.000000,0.400000,0.006362,276.862122,4478.000000
7921.000000,1000.000000,121.674728,129.000000,117.000000,119.000000,145.000000,127.412491,121.989632,113.101624,143.539673,-1.036252,0.000000,0.400000,0.005386,277.762482,4477.000000
7931.000000,1000.000000,121.934853,125.000000,121.000000,122.000000,145.000000,126.576759,122.754112,117.154205,143.987732,-0.944999,0.000000,0.400000,0.009949,274.783264,4478.000000
7941.000000,1000.000000,122.325134,132.000000,129.000000,117.000000,148.000000,129.783676,122.754112,117.154205,144.174942,-0.867204,0.000000,0.400000,0.016381,270.491608,4475.000000
7951.000000,1000.000000,123.287239,132.000000,125.000000,122.000000,147.000000,133.084763,126.597130,120.209297,145.877304,-0.947113,0.000000,0.400000,0.034039,258.332092,4471.000000
7961.000000,1000.000000,124.328064,133.000000,130.000000,122.000000,153.000000,133.085342,130.713547,120.369301,146.872223,-1.181520,0.000000,0.400000,0.049533,247.679398,4458.000000
7971.000000,1000.000000,125.392151,133.000000,128.000000,123.000000,153.000000,134.073303,129.225296,120.546333,151.779388,-1.432216,0.000000,0.400000,0.062114,239.058578,4448.000000
7981.000000,1000.000000,126.421814,139.000000,132.000000,127.000000,156.000000,134.190887,131.424774,121.748627,151.893906,-1.538767,0.000000,0.400000,0.071150,232.913864,4439.000000
7991.000000,1000.000000,127.938683,141.000000,140.000000,125.000000,164.000000,140.306213,133.025070,124.191193,154.664597,-1.564837,0.000000,0.400000,0.088965,220.614639,4433.000000
8001.000000,1000.000000,130.126892,141.000000,140.000000,132.000000,163.000000,142.403824,140.555511,125.949310,161.485870,-1.601805,0.000000,0.400000,0.117689,200.663040,4421.000000
8011.000000,1000.000000,132.210251,143.000000,144.000000,134.000000,165.000000,142.483902,140.783234,131.417450,162.566742,-1.477309,0.000000,0.400000,0.137740,186.771545,4401.000000
8021.000000,1000.000000,134.298767,146.000000,144.000000,140.000000,167.000000,144.561005,144.077011,133.634552,163.405609,-1.294936,0.000000,0.400000,0.153470,175.896240,4387.000000
8031.000000,1000.000000,136.561584,151.000000,155.000000,148.000000,175.000000,147.639191,144.335312,139.887589,165.321777,-1.028551,0.000000,0.400000,0.169576,164.748825,4376.000000
8041.000000,1000.000000,140.060806,159.000000,155.000000,148.000000,177.000000,152.761917,154.451996,148.193542,173.185898,-1.005439,0.000000,0.400000,0.209469,136.928818,4365.000000
8051.000000,1000.000000,143.370407,161.000000,159.000000,148.000000,183.000000,160.981277,154.757935,148.479385,174.942642,-1.136659,0.000000,0.400000,0.236343,118.207085,4338.000000
8061.000000,1000.000000,146.592377,166.000000,172.000000,149.000000,184.000000,163.143936,158.243073,148.669739,180.758362,-1.171381,0.000000,0.400000,0.255334,104.992935,4319.000000
8071.000000,1000.000000,150.205811,166.000000,176.000000,153.000000,195.000000,168.219910,171.060547,149.835114,181.666336,-1.210227,0.000000,0.400000,0.278783,88.645035,4306.000000
8081.000000,1000.000000,154.068634,179.000000,183.000000,158.000000,202.000000,168.311279,174.910416,153.968201,192.555527,-1.184462,0.000000,0.400000,0.302562,72.053406,4290.000000
8091.000000,1000.000000,158.739441,177.000000,184.000000,163.000000,205.000000,179.521347,181.674774,159.177872,199.433655,-1.099376,0.000000,0.400000,0.338953,46.612869,4274.000000
8101.000000,1000.000000,162.968750,185.000000,191.000000,173.000000,213.000000,181.401718,182.425415,164.396988,202.283142,-1.092211,0.000000,0.400000,0.357529,33.633133,4249.000000
8111.000000,1000.000000,167.978119,185.000000,201.000000,176.000000,214.000000,187.633774,189.099701,174.676010,210.121002,-1.132416,0.000000,0.400000,0.389251,11.433807,4236.000000
8121.000000,1000.000000,172.647858,198.000000,204.000000,187.000000,224.000000,187.708755,198.695679,178.025543,210.996185,-1.219560,0.000000,0.400000,0.406443,-0.604350,4215.000000
8131.000000,1000.000000,178.323685,198.000000,213.000000,190.000000,228.000000,200.733826,201.304428,189.358246,220.902084,-1.282559,0.000000,0.400000,0.442087,-25.578314,4203.000000
8141.000000,1000.000000,183.622025,208.000000,222.000000,196.000000,235.000000,200.755234,209.908325,192.690857,224.821045,-1.247625,0.000000,0.400000,0.461497,-39.198837,4179.000000
8151.000000,1000.000000,189.509842,217.000000,233.000000,203.000000,243.000000,210.797836,218.571777,198.956665,231.702393,-1.137586,0.000000,0.400000,0.489652,-58.956936,4166.000000
8161.000000,1000.000000,196.020447,217.000000,234.000000,208.000000,252.000000,219.722488,229.203644,206.250198,239.665512,-1.066127,0.000000,0.400000,0.525356,-84.018318,4146.000000
8171.000000,1000.000000,201.916626,231.000000,243.000000,214.000000,259.000000,219.758270,229.843658,211.543854,248.627594,-1.106185,0.000000,0.400000,0.539571,-94.045456,4122.000000
8181.000000,1000.000000,208.487106,232.000000,246.000000,224.000000,267.000000,233.663696,238.468277,217.832855,255.586960,-1.163046,0.000000,0.400000,0.565557,-112.326721,4113.000000
8191.000000,1000.000000,214.811157,237.000000,259.000000,229.000000,274.000000,234.651154,241.139526,228.073395,263.513184,-1.132677,0.000000,0.400000,0.580344,-122.776741,4095.000000
8201.000000,1000.000000,221.383301,248.000000,263.000000,234.000000,283.000000,239.610962,253.747818,233.353317,270.447845,-1.146136,0.000000,0.400000,0.597347,-134.787964,4085.000000
8211.000000,1000.000000,227.918854,245.000000,272.000000,241.000000,291.000000,247.371780,257.363342,238.638550,279.412964,-1.163227,0.000000,0.400000,0.609781,-143.606552,4074.000000
8221.000000,1000.000000,234.506683,253.000000,279.000000,251.000000,294.000000,250.520676,265.936005,245.951706,287.466034,-1.216466,0.000000,0.400000,0.620620,-151.315430,4066.000000
8231.000000,1000.000000,240.997696,265.000000,291.000000,257.000000,308.000000,255.197998,272.500946,256.256500,290.519592,-1.265124,0.000000,0.400000,0.626920,-155.850311,4059.000000
8241.000000,1000.000000,248.470642,267.000000,304.000000,267.000000,311.000000,266.935211,284.054718,262.574219,304.631195,-1.260004,0.000000,0.400000,0.653547,-174.628586,4055.000000
8251.000000,1000.000000,255.804550,273.000000,304.000000,275.000000,323.000000,268.722198,296.259491,272.857147,307.734039,-1.198443,0.000000,0.400000,0.671208,-187.140793,4037.000000
8261.000000,1000.000000,262.980560,281.000000,319.000000,276.000000,328.000000,274.473389,296.617798,281.111755,319.850037,-1.139979,0.000000,0.400000,0.681470,-194.479065,4025.000000
8271.000000,1000.000000,270.142334,288.000000,326.000000,289.000000,338.000000,282.157135,310.916779,282.353607,325.072571,-1.135077,0.000000,0.400000,0.689148,-200.012131,4018.000000
8281.000000,1000.000000,277.755737,292.000000,327.000000,299.000000,342.000000,288.769348,317.623505,295.549744,335.371246,-1.145586,0.000000,0.400000,0.705117,-211.358276,4012.000000
8291.000000,1000.000000,284.731750,297.000000,341.000000,300.000000,348.000000,292.346222,318.426636,305.705994,339.762573,-1.164402,0.000000,0.400000,0.703454,-210.361511,4001.000000
8301.000000,1000.000000,291.596924,308.000000,350.000000,310.000000,358.000000,296.881012,332.189789,306.886780,346.183533,-1.168123,0.000000,0.400000,0.699708,-207.903839,4002.000000
8311.000000,1000.000000,299.147400,310.000000,355.000000,317.000000,363.000000,307.447296,341.001862,317.004303,356.540741,-1.092785,0.000000,0.400000,0.711949,-216.644241,4004.000000
8321.000000,1000.000000,306.075073,320.000000,362.000000,328.000000,372.000000,309.143433,345.900055,324.068573,361.822174,-1.001325,0.000000,0.400000,0.707706,-213.843399,3995.000000
8331.000000,1000.000000,313.513184,329.000000,373.000000,334.000000,375.000000,318.958679,352.901093,335.039429,370.975830,-0.935020,0.000000,0.400000,0.715693,-219.607529,3998.000000
8341.000000,1000.000000,320.911224,330.000000,374.000000,339.000000,384.000000,327.842102,363.980103,340.966949,374.113647,-1.015595,0.000000,0.400000,0.721026,-223.517548,3992.000000
8351.000000,1000.000000,327.514313,329.000000,386.000000,347.000000,395.000000,327.842102,365.207275,345.825500,383.244659,-1.100996,0.000000,0.400000,0.707595,-214.285309,3987.000000
8361.000000,1000.000000,334.439667,331.000000,398.000000,353.000000,399.000000,328.785339,377.475983,353.638580,394.459991,-1.140945,0.000000,0.400000,0.704264,-212.120773,3995.000000
8371.000000,1000.000000,341.017609,333.000000,396.000000,358.000000,406.000000,329.540192,388.071899,359.447144,398.719696,-1.080466,0.000000,0.400000,0.693985,-205.087082,3997.000000
8381.000000,1000.000000,347.004211,348.000000,410.000000,367.000000,416.000000,331.330414,389.762665,364.264679,406.039276,-1.018566,0.000000,0.400000,0.672899,-190.477066,4003.000000
8391.000000,1000.000000,353.828979,342.000000,415.000000,366.000000,422.000000,339.940796,402.390320,371.831665,416.337769,-1.012490,0.000000,0.400000,0.675018,-192.111343,4017.000000
8401.000000,1000.000000,360.180847,348.000000,423.000000,385.000000,429.000000,345.840637,407.722656,373.039703,422.644989,-1.041767,0.000000,0.400000,0.666207,-186.090363,4014.000000
8411.000000,1000.000000,366.957886,350.000000,428.000000,390.000000,435.000000,345.840637,416.093872,390.552185,429.857361,-1.023848,0.000000,0.400000,0.668750,-188.018341,4020.000000
8421.000000,1000.000000,373.139862,348.000000,441.000000,393.000000,443.000000,345.914764,421.516327,395.263428,435.996490,-0.995975,0.000000,0.400000,0.657568,-180.332428,4017.000000
8431.000000,1000.000000,379.367920,359.000000,440.000000,397.000000,445.000000,347.832520,434.413055,397.956421,444.050568,-1.006285,0.000000,0.400000,0.649879,-175.087250,4024.000000
8441.000000,1000.000000,385.071411,365.000000,449.000000,409.000000,451.000000,356.988922,434.952667,401.638031,446.099609,-1.042806,0.000000,0.400000,0.632287,-162.900696,4028.000000
8451.000000,1000.000000,391.322296,392.000000,456.000000,416.000000,459.000000,363.063507,443.892365,413.283112,452.152344,-1.087869,0.000000,0.400000,0.630695,-161.913010,4040.000000
8461.000000,1000.000000,398.747192,389.000000,464.000000,423.000000,465.000000,387.086395,451.386536,419.915833,460.236359,-1.169492,0.000000,0.400000,0.655424,-179.363861,4040.000000
8471.000000,1000.000000,405.702942,373.000000,472.000000,424.000000,478.000000,387.086395,459.846436,426.562866,466.344879,-1.146833,0.000000,0.400000,0.664305,-185.726288,4022.000000
8481.000000,1000.000000,412.295807,388.000000,474.000000,437.000000,480.000000,386.189789,468.296570,427.213745,479.401855,-1.071576,0.000000,0.400000,0.663195,-185.093948,4016.000000
8491.000000,1000.000000,418.376831,398.000000,480.000000,438.000000,488.000000,386.189789,470.744019,439.855316,481.428467,-0.942729,0.000000,0.400000,0.651008,-176.701462,4016.000000
8501.000000,1000.000000,423.944824,387.000000,480.000000,451.000000,495.000000,386.189789,477.203674,440.485474,489.385254,-0.880416,0.000000,0.400000,0.630169,-162.240738,4024.000000
8511.000000,1000.000000,429.949646,402.000000,489.000000,454.000000,504.000000,396.314758,477.626617,453.131439,496.362885,-0.916490,0.000000,0.400000,0.623603,-157.766937,4038.000000
8521.000000,1000.000000,436.019135,405.000000,506.000000,462.000000,508.000000,400.389160,487.037598,455.770721,505.426697,-0.970470,0.000000,0.400000,0.619919,-155.309235,4042.000000
8531.000000,1000.000000,442.517792,413.000000,506.000000,466.000000,513.000000,403.220978,504.415436,463.411011,509.615326,-1.035548,0.000000,0.400000,0.626543,-160.070831,4045.000000
8541.000000,1000.000000,448.519012,420.000000,517.000000,478.000000,513.000000,410.998627,504.836151,466.990906,514.836609,-1.052845,0.000000,0.400000,0.620699,-156.101166,4040.000000
8551.000000,1000.000000,454.705780,439.000000,514.000000,482.000000,519.000000,417.730133,513.656311,478.560608,515.075684,-1.051795,0.000000,0.400000,0.620251,-155.909210,4044.000000
8561.000000,1000.000000,460.344543,423.000000,520.000000,487.000000,533.000000,420.270142,516.232300,482.084351,521.273193,-1.043252,0.000000,0.400000,0.607781,-147.294357,4045.000000
8571.000000,1000.000000,466.297363,429.000000,530.000000,491.000000,539.000000,426.016388,520.095337,486.570038,535.412170,-0.978236,0.000000,0.400000,0.605016,-145.471741,4054.000000
8581.000000,1000.000000,471.840027,430.000000,526.000000,503.000000,543.000000,426.016388,526.860107,490.052124,541.559692,-0.965795,0.000000,0.400000,0.593791,-137.720169,4056.000000
8591.000000,1000.000000,477.261902,451.000000,541.000000,508.000000,548.000000,426.696869,530.500671,501.540833,545.736633,-0.944947,0.000000,0.400000,0.582376,-129.830276,4065.000000
8601.000000,1000.000000,482.665375,419.000000,547.000000,512.000000,549.000000,426.696869,542.160889,506.035248,550.936523,-0.945969,0.000000,0.400000,0.573079,-123.417763,4074.000000
8611.000000,1000.000000,488.132111,443.000000,553.000000,513.000000,563.000000,438.484863,548.417297,509.549103,552.136108,-0.900755,0.000000,0.400000,0.567238,-119.421120,4081.000000
8621.000000,1000.000000,493.523376,443.000000,559.000000,525.000000,569.000000,438.077942,554.650696,510.061462,566.299744,-0.816801,0.000000,0.400000,0.561020,-115.156853,4086.000000
8631.000000,1000.000000,499.041748,433.000000,561.000000,526.000000,572.000000,438.077942,560.848022,521.576294,572.451111,-0.780293,0.000000,0.400000,0.558989,-113.822418,4092.000000
8641.000000,1000.000000,503.559998,463.000000,559.000000,532.000000,584.000000,438.077942,561.098572,522.151855,575.612854,-0.802849,0.000000,0.400000,0.535284,-97.303566,4094.000000
8651.000000,1000.000000,508.045807,446.000000,581.000000,546.000000,580.000000,439.785797,562.989685,527.745789,583.906555,-0.824907,0.000000,0.400000,0.516105,-83.942299,4112.000000
8661.000000,1000.000000,513.181213,446.000000,573.000000,551.000000,587.000000,439.785797,575.255310,541.320923,587.755432,-0.850489,0.000000,0.400000,0.515538,-83.608734,4126.000000
8671.000000,1000.000000,517.906616,428.000000,579.000000,551.000000,596.000000,439.404694,581.397339,545.446106,590.996704,-0.869391,0.000000,0.400000,0.506027,-77.009262,4128.000000
8681.000000,1000.000000,528.255127,435.000000,593.000000,560.000000,599.000000,427.814758,581.397339,545.917175,600.006348,-0.951046,0.000000,0.400000,0.623003,-159.015045,4135.000000
8691.000000,1000.000000,538.104492,460.000000,592.000000,566.000000,599.000000,427.814758,594.696655,553.916992,602.982910,-1.055842,0.000000,0.400000,0.703063,-215.223572,4055.000000
8701.000000,1000.000000,546.239380,415.000000,607.000000,572.000000,610.000000,427.814758,595.527466,559.367371,602.996704,-1.146421,0.000000,0.400000,0.727489,-232.502075,4000.000000
8711.000000,1000.000000,554.833862,433.000000,609.000000,576.000000,615.000000,424.777588,609.769348,564.815125,613.945374,-1.209887,0.000000,0.400000,0.756678,-253.130844,3984.000000
8721.000000,1000.000000,562.163818,438.000000,607.000000,586.000000,617.000000,424.777588,609.996643,568.252930,618.913391,-1.206055,0.000000,0.400000,0.751440,-249.657120,3965.000000
